uri,place_id,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,entidad_buscada,geometry_wkt,geometry_wkt_polygon
https://pleiades.stoa.org/places/462513/colonia-augusta-himereorum-thermitanorum,462513,Colonia Augusta Himereorum Thermitanorum,Colonia Augusta Himereorum Thermitanorum,,,Colonia,POINT (13.696138 37.983992),
https://pleiades.stoa.org/places/462513/colonia-augusta-himereorum-thermitanorum,462513,Colonia Augusta Himereorum Thermitanorum,Colonia Augusta Himereorum Thermitanorum,,,Colonia,POINT (13.696369 37.986401),
https://pleiades.stoa.org/places/465970/area-archeologica-di-palika,465970,Area archeologica di Palikè,Area archeologica di Palikè,,,Area,POINT (14.697361 37.329954),
https://pleiades.stoa.org/places/465874/camarinensium-saltus,465874,Camerinensium saltum,Camarinensium Saltus,,,Cameri,,
https://pleiades.stoa.org/places/417632343/basilica-aemilia,417632343,Basilica Aemilia,Basilica Aemilia,,,Aemilia,,
https://pleiades.stoa.org/places/416811/forum-brentani,416811,,Forum Brentani,,,Forum,,
https://pleiades.stoa.org/places/416811/forobrentani,416811,Forobrentani,Forobrentani,,,Foro,,
https://pleiades.stoa.org/places/416811/forum-brentanorum,416811,Forum Brentanorum,Forum Brentanorum,,,Forum,,
https://pleiades.stoa.org/places/416812/forum-iulii-concupiensium,416812,,Forum Iulii Concupiensium,,,Forum,,
https://pleiades.stoa.org/places/411612163/anfiteatro-romano-frosinone,411612163,Anfiteatro Romano Frosinone,Anfiteatro Romano Frosinone,,,Roma,POINT (13.3521819 41.6453246),
https://pleiades.stoa.org/places/413014/ancona,413014,Ancona,Ancona,,,Ancona,POINT (13.518992 43.615842),
https://pleiades.stoa.org/places/413014/ancona,413014,Ancona,Ancona,,,Ancona,POINT (13.51897 43.615813),
https://pleiades.stoa.org/places/413014/ancona,413014,Ancona,Ancona,,,Ancona,POINT (13.510256 43.625323),
https://pleiades.stoa.org/places/413044/saturnia,413044,,Saturnia,,,Saturnia,POINT (11.504827 42.666255),
https://pleiades.stoa.org/places/413005/alba-fucens,413005,,Alba Fucens,,,Alba,,
https://pleiades.stoa.org/places/413005/alba,413005,Alba,Alba,,,Alba,,
https://pleiades.stoa.org/places/413005/alba-phoukinis,413005,Ἄλβα Φουκινίς,Alba Phoukinis,,,Alba,,
https://pleiades.stoa.org/places/413005/alba-fucens-en,413005,Alba Fucens,Alba Fucens,,,Alba,,
https://pleiades.stoa.org/places/413032/arretinoi,413032,Ἀρρητῖνοι,Arretinoi,,,Arretino,POINT (11.863048 43.471274),
https://pleiades.stoa.org/places/413037/asisium,413037,,Asisium,,,Asis,POINT (12.617501 43.070171),
https://pleiades.stoa.org/places/413037/asisium,413037,,Asisium,,,Asis,POINT (12.620413 43.071066),
https://pleiades.stoa.org/places/413060/camerinum,413060,,Camerinum,,,Cameri,POINT (13.068764 43.140369),
https://pleiades.stoa.org/places/413146/forum-decii,413146,Forum Deci,Forum Decii,,,Forum,POINT (13.098276 42.526509),
https://pleiades.stoa.org/places/413166/colonia-helvia-ricina,413166,Colonia Helvia Ricina,Colonia Helvia Ricina,,,Colonia,POINT (13.422732 43.326764),
https://pleiades.stoa.org/places/413166/colonia-helvia-ricina-pertinax,413166,Colonia Helvia Ricina Pertinax,Colonia Helvia Ricina Pertinax,,,Colonia,POINT (13.422732 43.326764),
https://pleiades.stoa.org/places/413147/forum-flaminii,413147,,Forum Flaminii,,,Forum,POINT (12.7264717 42.9843035),
https://pleiades.stoa.org/places/413143/forum-aurelii,413143,,Forum Aurelii,,,Forum,POINT (11.607969 42.351426),
https://pleiades.stoa.org/places/413129/name.2015-09-18.9969895805,413129,Colonia Iulia Fanestris,Colonia Iulia Fanestris,,,Colonia,POINT (13.016921 43.844902),
https://pleiades.stoa.org/places/413144/forum-cassii,413144,,Forum Cassii,,,Forum,POINT (12.077133 42.331568),
https://pleiades.stoa.org/places/413148/forum-novum,413148,Forum Novum,Forum Novum,,,Forum,POINT (12.61368 42.32876),
https://pleiades.stoa.org/places/413149/forum-sempronii,413149,,Forum Sempronii,,,Forum,POINT (12.813782 43.69177),
https://pleiades.stoa.org/places/413149/foros-semproniou,413149, Φόρος Σεμπρωνίου,Foros Semproniou,,,Foro,POINT (12.813782 43.69177),
https://pleiades.stoa.org/places/413145/forum-clodii,413145,,Forum Clodii,,,Forum,POINT (12.167955 42.126751),
https://pleiades.stoa.org/places/413382/vicus-novus,413382,,Vicus Novus,,,Vicus,POINT (12.81423 42.21133),
https://pleiades.stoa.org/places/413360/umbria,413360,"Umbria, Vmbria",Umbria,,,Umbria,,
https://pleiades.stoa.org/places/413380/vicus-martis,413380,,Vicus Martis,,,Vicus,POINT (12.524092 42.775577),
https://pleiades.stoa.org/places/413381/vicus-matrini,413381,,Vicus Matrini,,,Vicus,POINT (12.173341 42.260087),
https://pleiades.stoa.org/places/413381/vicus-matrini,413381,,Vicus Matrini,,,Vicus,POINT (12.129548 42.277138),
https://pleiades.stoa.org/places/413362/umbro,413362,,Umbro,,,Umbro,,
https://pleiades.stoa.org/places/413352/name.2018-01-07.4445005407,413352,Trevignano Romano,Trevignano Romano,,,Roma,POINT (12.241718 42.158446),
https://pleiades.stoa.org/places/413248/name.2015-02-18.6064618266,413248,Augusta Perusia Colonia Vibia,Augusta Perusia Colonia Vibia,,,Colonia,POINT (12.389223 43.110692),
https://pleiades.stoa.org/places/413248/name.2015-02-18.6064618266,413248,Augusta Perusia Colonia Vibia,Augusta Perusia Colonia Vibia,,,Colonia,POINT (12.390594 43.111692),
https://pleiades.stoa.org/places/413207/name.2017-03-14.4377897496,413207,Madonna dei Colori villa Romana,Madonna dei Colori Roman villa,,,Romana,POINT (12.823224 42.205181),
https://pleiades.stoa.org/places/413200/mevania,413200,Mevania,Meuania,,,Meuania,POINT (12.609394 42.93488),
https://pleiades.stoa.org/places/413236/ossaia,413236,,Ossaia,,,Ossa,,
https://pleiades.stoa.org/places/413236/villa-romana-di-ossaia,413236,,villa romana di Ossaia-la Tufa,,,Ossa,,
https://pleiades.stoa.org/places/48050879/delian-league,48050879,Delian League,Delian League,,,Delia,,
https://pleiades.stoa.org/places/481739/argos-orestikon,481739,Ἄργος Ὀρεστικόν,Argos Orestikon,,,Argo,,
https://pleiades.stoa.org/places/481711/albanopolis,481711,Ἀλβανόπολις,Albanopolis,,,Alba,POINT (19.792561 41.512333),
https://pleiades.stoa.org/places/481782/castra,481782,,Castra,,,Castra,POINT (21.15558 41.083948),
https://pleiades.stoa.org/places/481782/castra,481782,,Castra,,,Castra,POINT (21.155108 41.083975),
https://pleiades.stoa.org/places/446215/anni-forum,446215,,Anni Forum,,,Forum,,
https://pleiades.stoa.org/places/446231/campi-veteres,446231,,Campi Veteres,,,Campi,,
https://pleiades.stoa.org/places/446221/arusini-campi,446221,,Arusini Campi,,,Campi,,
https://pleiades.stoa.org/places/442796/silouion,442796,Σιλούϊον,Silouion,,,Silo,POINT (16.413935 40.817222),
https://pleiades.stoa.org/places/442610/heras-ieron-tes-argoas,442610,Ἥρας ἱερὸν τῆς Ἀργῴας,Heras ieron tes Argoas,,,Argo,,
https://pleiades.stoa.org/places/442629/larinum,442629,,Larinum,,,Lari,POINT (14.919231 41.807133),
https://pleiades.stoa.org/places/442629/larinum,442629,,Larinum,,,Lari,POINT (14.9159226 41.8058428),
https://pleiades.stoa.org/places/442629/larino,442629,Larino,Larino,,,Lari,POINT (14.919231 41.807133),
https://pleiades.stoa.org/places/442629/larino,442629,Larino,Larino,,,Lari,POINT (14.9159226 41.8058428),
https://pleiades.stoa.org/places/442847/venusia,442847,Venusia,Venusia,,,Venus,POINT (15.827406 40.969056),
https://pleiades.stoa.org/places/442471/aquilonia,442471,,Aquilonia,,,Aquilonia,POINT (15.425269 41.053314),
https://pleiades.stoa.org/places/442471/aquilonia,442471,,Aquilonia,,,Aquilonia,POINT (15.423854 41.051222),
https://pleiades.stoa.org/places/442476/argos-hippium,442476,Ἄργος Ἵππιον,Argos Hippium,,,Argo,POINT (15.555444 41.475654),
https://pleiades.stoa.org/places/442476/name.2016-06-01.9894619267,442476,Argos Hippium,Argos Hippium,,,Argo,POINT (15.555444 41.475654),
https://pleiades.stoa.org/places/442476/name.2017-09-29.2427559161,442476,Area Archeologica di Passo di Corvo,Area Archeologica di Passo di Corvo,,,Area,POINT (15.555444 41.475654),
https://pleiades.stoa.org/places/442568/diomedis-campi,442568,,Diomedis Campi,,,Campi,,"POLYGON ((16 41, 16.5 41, 16.5 41.5, 16 41.5, 16 41))"
https://pleiades.stoa.org/places/442586/forum-popili,442586,,Forum Popili,,,Forum,POINT (15.498879 40.518218),
https://pleiades.stoa.org/places/442585/forum-novum,442585,,Forum Novum,,,Forum,POINT (14.9386214 41.166408),
https://pleiades.stoa.org/places/442536/castra-minerv-ae,442536,Castra Minerv(a)e,Castra Minervae,,,Castra,,
https://pleiades.stoa.org/places/442536/athenas-hieron,442536,Ἀθηνᾶς ἱερὸν (τὸ),Athenas hieron,,,Athenas,,
https://pleiades.stoa.org/places/445545537/forum-iulium,445545537,Forum Iulium,Forum Iulium,,,Forum,,
https://pleiades.stoa.org/places/445545537/name.2018-03-24.5415741570,445545537,,Forum Caesaris,,,Forum,,
https://pleiades.stoa.org/places/439417/forum-iulii,439417,,Forum Iulii,,,Forum,,
https://pleiades.stoa.org/places/439418/forum-claudii,439418,,Forum Claudii,,,Forum,,
https://pleiades.stoa.org/places/439414238/emporion-via-appia-antica,439414238,Emporion (Via Appia Antica),Emporion (Via Appia Antica),,,Appia,,
https://pleiades.stoa.org/places/438709/castra-aniba,438709,Castra aniba,Castra Aniba,,,Castra,,
https://pleiades.stoa.org/places/438704/cameria,438704,,Cameria,,,Cameri,,
https://pleiades.stoa.org/places/438767/larissa,438767,,Larissa,,,Lari,,
https://pleiades.stoa.org/places/438681/aquilonia,438681,Aquilonia,Aquilonia,,,Aquilonia,,
https://pleiades.stoa.org/places/438870/venusia,438870,,Venusia,,,Venus,,
https://pleiades.stoa.org/places/438882/vicus-palatius,438882,,Vicus Palatius,,,Vicus,,
https://pleiades.stoa.org/places/438883/vicus-petinus,438883,,Vicus Petinus,,,Vicus,,
https://pleiades.stoa.org/places/438839/spurianus-vicus,438839,,Spurianus Vicus,,,Vicus,,
https://pleiades.stoa.org/places/438881/vicus-esquilinus,438881,,Vicus Esquilinus,,,Vicus,,
https://pleiades.stoa.org/places/438819/romanus-pagus,438819,,Romanus Pagus,,,Romanus,,
https://pleiades.stoa.org/places/438804/petrinus-vicus,438804,,Petrinus Vicus,,,Vicus,,
https://pleiades.stoa.org/places/433048/roman-villa-of-positano,433048,Roman villa of Positano,Roman villa of Positano,,,Roma,POINT (14.486888 40.628479),
https://pleiades.stoa.org/places/433138/vicus-supinas,433138,,Vicus Supinas,,,Vicus,POINT (13.534276 41.967482),
https://pleiades.stoa.org/places/433196/vicus-anninus,433196,,Vicus Anninus,,,Vicus,,
https://pleiades.stoa.org/places/433197/vicus-feniculensis,433197,,Vicus Feniculensis,,,Vicus,POINT (14.076529 41.013131),
https://pleiades.stoa.org/places/433198/vicus-palatius,433198,,Vicus Palatius,,,Vicus,POINT (14.173299 41.191896),
https://pleiades.stoa.org/places/433194/vicus-staniensis,433194,,Vicus (...)staniensis,,,Vicus,POINT (13.507816 41.9543),
https://pleiades.stoa.org/places/433195/vicus-novaniensis,433195,,Vicus Novaniensis,,,Vicus,POINT (14.465967 41.028493),
https://pleiades.stoa.org/places/432744/campi-phlegraei,432744,Phlegraei Campi,Phlegraei Campi,Campi Phlegraei,,Campi,POINT (14.139 40.827),
https://pleiades.stoa.org/places/432744/campi-flegrei,432744,Campi Flegrei,Campi Flegrei,,,Campi,POINT (14.139 40.827),
https://pleiades.stoa.org/places/432712/lago-averno,432712,Lago d'Averno,Lago d'Averno,,,Averno,,
https://pleiades.stoa.org/places/432742/campania,432742,,Campania,,,Campania,,"POLYGON ((14 41, 14.5 41, 14.5 41.5, 14 41.5, 14 41))"
https://pleiades.stoa.org/places/432716/baiae,432716,,Baiae,,,Baiae,POINT (14.070213 40.817271),
https://pleiades.stoa.org/places/432788/clostra-romana,432788,,Clostra Romana,,,Romana,POINT (12.872401 41.414938),
https://pleiades.stoa.org/places/432644/ad-turres-albas,432644,,Ad Turres Albas,,,Alba,POINT (12.923377 41.386204),
https://pleiades.stoa.org/places/432843/forum-popillii,432843,,Forum Popillii,,,Forum,POINT (13.966869 41.17202),
https://pleiades.stoa.org/places/432843/foropopulienses-ex-falerno,432843,Foropopulienses ex Falerno,Foropopulienses ex Falerno,,,Foro,POINT (13.966869 41.17202),
https://pleiades.stoa.org/places/432843/foros-popliou,432843,Φόρος Ποπλίου,Foros Popliou,,,Foro,POINT (13.966869 41.17202),
https://pleiades.stoa.org/places/432815/colonia-neronensis-claudia-augusta-puteoli,432815,Colonia Neronensis Claudia Augusta,Colonia Neronensis Claudia Augusta,,,Colonia,POINT (14.121614 40.823719),
https://pleiades.stoa.org/places/432815/colonia-neronensis-claudia-augusta-puteoli,432815,Colonia Neronensis Claudia Augusta,Colonia Neronensis Claudia Augusta,,,Colonia,POINT (14.121869 40.827957),
https://pleiades.stoa.org/places/432329375/wymondley-roman-villa,432329375,Wymondley Roman Villa,Wymondley Roman Villa,,,Roma,,
https://pleiades.stoa.org/places/432329375/ninesprings-roman-villa,432329375,Ninesprings Roman Villa,Ninesprings Roman Villa,,,Roma,,
https://pleiades.stoa.org/places/423006/albano-cn-pompei,423006,Albano Cn. Pompei,Albano Cn. Pompei,,,Alba,POINT (12.655657 41.731832),
https://pleiades.stoa.org/places/423006/albano-cn-pompei,423006,Albano Cn. Pompei,Albano Cn. Pompei,,,Alba,POINT (12.6547804 41.7302569),
https://pleiades.stoa.org/places/423006/albano-cn-pompei,423006,Albano Cn. Pompei,Albano Cn. Pompei,,,Alba,POINT (12.6529198 41.7302229),
https://pleiades.stoa.org/places/423031/campus-salinarum-romanarum,423031,Campvs Salinarvm Romanarvm,Campus Salinarum Romanarum,,,Romana,,
https://pleiades.stoa.org/places/423081/tibur,423081,,Tibur,,,Tibur,POINT (12.79818 41.963602),
https://pleiades.stoa.org/places/423081/tiburtes,423081,Tiburtes,Tiburtes,,,Tibur,POINT (12.79818 41.963602),
https://pleiades.stoa.org/places/423012/area-archeologica-del-porto-di-traiano,423012,Area Archeologica del Porto di Traiano,Area Archeologica del Porto di Traiano,,,Area,,
https://pleiades.stoa.org/places/423012/portus-romae,423012,,Portus Romae,,,Romae,,
https://pleiades.stoa.org/places/423025/roma,423025,Roma,Roma,Rōma,,Roma,,
https://pleiades.stoa.org/places/423025/roma-1,423025,Roma,Roma,,,Roma,,
https://pleiades.stoa.org/places/423107/troia,423107,,Troia,,,Troia,POINT (12.439904 41.649916),
https://pleiades.stoa.org/places/423120/vicus-alexandri,423120,,Vicus Alexandri,,,Vicus,POINT (12.4615543 41.8527477),
https://pleiades.stoa.org/places/423121/vicus-augustanus-laurentium,423121,,Vicus Augustanus Laurentium,,,Vicus,,
https://pleiades.stoa.org/places/423562/aqua-appia,423562,Aqua Appia,Aqua Appia,,,Appia,POINT (12.5145971 41.8909261),
https://pleiades.stoa.org/places/423562/aqua-appia-augusta,423562,,Aqua Appia Augusta,,,Appia,POINT (12.5145971 41.8909261),
https://pleiades.stoa.org/places/423559/aqua-anio-novus,423559,Anio novus,Aqua Anio Novus,,,Anio,,
https://pleiades.stoa.org/places/423560/aqua-anio-vetus,423560,aqua Anio vetus,Aqua Anio Vetus,,,Anio,,"POLYGON ((12.5 41.75, 12.75 41.75, 12.75 42, 12.5 42, 12.5 41.75))"
https://pleiades.stoa.org/places/422932/gabii,422932,Gabii,Gabii,,,Gabi,POINT (12.719727 41.887373),
https://pleiades.stoa.org/places/422932/gabies,422932,Gabies,Gabies,,,Gabi,POINT (12.719727 41.887373),
https://pleiades.stoa.org/places/422927/forum-appii,422927,,Forum Appii,,,Forum,POINT (12.9975 41.46639),
https://pleiades.stoa.org/places/422826/Albanus-M,422826,mons Albanus,Albanus M.,,,Alba,POINT (12.710094 41.7521724),
https://pleiades.stoa.org/places/422826/Albanus-M,422826,mons Albanus,Albanus M.,,,Alba,POINT (12.710094 41.7521724),
https://pleiades.stoa.org/places/422826/albanon-oros,422826,Ἀλβανὸν ὄρος,Albanon oros,,,Alba,POINT (12.710094 41.7521724),
https://pleiades.stoa.org/places/422826/albanon-oros,422826,Ἀλβανὸν ὄρος,Albanon oros,,,Alba,POINT (12.710094 41.7521724),
https://pleiades.stoa.org/places/422826/name.2018-05-31.5105286150,422826,,Alban Mount,,,Alba,POINT (12.710094 41.7521724),
https://pleiades.stoa.org/places/422826/name.2018-05-31.5105286150,422826,,Alban Mount,,,Alba,POINT (12.710094 41.7521724),
https://pleiades.stoa.org/places/422885/castra-albana,422885,,Castra Albana,,,Castra,,
https://pleiades.stoa.org/places/422824/alba-longa,422824,Alba Longa,Alba Longa,,,Alba,POINT (12.6488774 41.7425222),
https://pleiades.stoa.org/places/422824/alba-longa,422824,Alba Longa,Alba Longa,,,Alba,POINT (12.65048 41.746447),
https://pleiades.stoa.org/places/422824/alba-longa-1,422824,Ἄλβα λόγγα,Alba Longa,,,Alba,POINT (12.6488774 41.7425222),
https://pleiades.stoa.org/places/422824/alba-longa-1,422824,Ἄλβα λόγγα,Alba Longa,,,Alba,POINT (12.65048 41.746447),
https://pleiades.stoa.org/places/422825/Albanus-L,422825,,Albanus L.,,,Alba,POINT (12.665 41.75),
https://pleiades.stoa.org/places/422825/lago-albano,422825,Lago Albano,Lago Albano,,,Alba,POINT (12.665 41.75),
https://pleiades.stoa.org/places/422809/ad-gallinas-albas,422809,,Ad Gallinas Albas,,,Alba,POINT (12.492049 42.001807),
https://pleiades.stoa.org/places/422834/anio,422834,,Anio,,,Anio,POINT (12.5007 41.9423),
https://pleiades.stoa.org/places/422834/anio,422834,,Anio,,,Anio,POINT (12.5088698 41.9401252),
https://pleiades.stoa.org/places/422834/anion,422834,Ἀνίων,Anion,,,Anio,POINT (12.5007 41.9423),
https://pleiades.stoa.org/places/422834/anion,422834,Ἀνίων,Anion,,,Anio,POINT (12.5088698 41.9401252),
https://pleiades.stoa.org/places/422842/arcinazzo-romano,422842,Arcinazzo Romano,Arcinazzo Romano,,,Roma,,
https://pleiades.stoa.org/places/458593871/name.2015-06-02.3819652980,458593871,,Granai del Foro,,,Foro,POINT (14.4841305 40.7498078),
https://pleiades.stoa.org/places/458593871/forum-olitorium-or,458593871,,Forum holitorium,,,Forum,POINT (14.4841305 40.7498078),
https://pleiades.stoa.org/places/458593871/forum-venale,458593871,,Forum venale,,,Forum,POINT (14.4841305 40.7498078),
https://pleiades.stoa.org/places/452466/tauroentum,452466,Tauroentum oppidum,Tauroentum,,,Tauro,POINT (15.871422 38.394393),
https://pleiades.stoa.org/places/452293/castra-hannibalis,452293,Castra Hannibalis,Castra Hannibalis,,,Castra,POINT (16.610374 38.819771),
https://pleiades.stoa.org/places/397011004/skirados-athenas-naos,397011004,Σκιράδος Ἀθηνᾶς ναός,Skirados Athenas naos,,,Athenas,,
https://pleiades.stoa.org/places/397891/forum-alieni,397891,,Forum Alieni,,,Forum,,
https://pleiades.stoa.org/places/394168051/agora-of-the-italians-delos,394168051,Agora of the Italians (Delos),Agora of the Italians (Delos),,,Delos,POINT (25.267222 37.401667),
https://pleiades.stoa.org/places/39370/libanophoros-chora,39370,,Libanophoros Chora,,,Liba,,"POLYGON ((50 15, 55 15, 55 20, 50 20, 50 15))"
https://pleiades.stoa.org/places/39370/libanotophoros-chora,39370,,Libanotophoros Chora,,,Liba,,"POLYGON ((50 15, 55 15, 55 20, 50 20, 50 15))"
https://pleiades.stoa.org/places/393426/forum-livii,393426,,Forum Livii,,,Forum,POINT (12.042702 44.221277),
https://pleiades.stoa.org/places/393427/forum-popilii,393427,,Forum Popilii,,,Forum,POINT (12.126772 44.188767),
https://pleiades.stoa.org/places/393427/forum-popilii,393427,,Forum Popilii,,,Forum,POINT (12.1250151 44.1877011),
https://pleiades.stoa.org/places/393443/ligeris,393443,,Ligeris,,,Liger,POINT (11.031731 45.917205),
https://pleiades.stoa.org/places/393424/forum-cornelii,393424,,Forum Cornelii,,,Forum,POINT (11.707535 44.353995),
https://pleiades.stoa.org/places/393425/forum-gallorum,393425,,Forum Gallorum,,,Forum,POINT (11.053156 44.596736),
https://pleiades.stoa.org/places/393372/aemilia,393372,,Aemilia,,,Aemilia,,
https://pleiades.stoa.org/places/393514/vicus-aventia,393514,,Vicus Aventia,,,Vicus,POINT (11.756131 44.753293),
https://pleiades.stoa.org/places/393515/vicus-serninus,393515,,Vicus Serninus,,,Vicus,POINT (11.15096 44.721559),
https://pleiades.stoa.org/places/393516/vicus-varianus,393516,,Vicus Varianus,,,Vicus,POINT (11.495837 44.841111),
https://pleiades.stoa.org/places/304296863/area-x,304296863,Area X,Area X,,,Area,POINT (20.0630244 32.1245723),
https://pleiades.stoa.org/places/30205/alexandria-in-carmania,30205,,Alexandria in Carmania,,,Alexandria,,
https://pleiades.stoa.org/places/3026205/fingrinhoe-roman-military-base,3026205,Fingrinhoe Roman Military Base,Fingrinhoe Roman Military Base,,,Roma,,
https://pleiades.stoa.org/places/305028/alpes-numidicae,305028,,Alpes Numidicae,,,Alpes,,
https://pleiades.stoa.org/places/305172/fines-africae-et-mauretaniae,305172,,Fines Africae et Mauretaniae,,,Africa,POINT (6.272784602934036 36.60883832412635),
https://pleiades.stoa.org/places/305109/milev,305109,Milev Colonia,Milev,,,Colonia,POINT (6.265226 36.450056),
https://pleiades.stoa.org/places/305109/milev,305109,Milev Colonia,Milev,,,Colonia,POINT (6.27017 36.452497),
https://pleiades.stoa.org/places/305142/colonia-iulia-augusta-salditanorum,305142,Colonia Iulia Augusta Salditanorum,Colonia Iulia Augusta Salditanorum,,,Colonia,POINT (5.057834 36.74021),
https://pleiades.stoa.org/places/305142/colonia-iulia-augusta-salditanorum,305142,Colonia Iulia Augusta Salditanorum,Colonia Iulia Augusta Salditanorum,,,Colonia,POINT (5.058096 36.741492),
https://pleiades.stoa.org/places/305137/rusicade-colonia,305137,Rvsicade Colonia,Rusicade Colonia,,,Colonia,POINT (6.906202 36.883244),
https://pleiades.stoa.org/places/305137/rusicade-colonia,305137,Rvsicade Colonia,Rusicade Colonia,,,Colonia,POINT (6.904959 36.879641),
https://pleiades.stoa.org/places/305183/vicus-antoniae-saturninae,305183,,Vicus Antoniae Saturninae,,,Vicus,POINT (6.222177 36.030038),
https://pleiades.stoa.org/places/305185/vicus-phosphorianus,305185,,Vicus Phosphorianus,,,Vicus,POINT (7.080887 36.137412),
https://pleiades.stoa.org/places/305184/vicus-augusti,305184,,Vicus Augusti,,,Vicus,POINT (5.195747 36.07575),
https://pleiades.stoa.org/places/305184/castellum-medianum-matidium-alexandrianum,305184,,Castellum Medianum Matidium Alexandrianum Tilirvense,,,Alexandria,POINT (5.195747 36.07575),
https://pleiades.stoa.org/places/305199887/name.2016-05-17.6257365527,305199887,Roman Baths,Roman Baths,,,Roma,,
https://pleiades.stoa.org/places/371030888/albanus-ager,371030888,Albanus ager,Albanus ager,,,Alba,,
https://pleiades.stoa.org/places/373842/libyarchai,373842,,Libyarchai,,,Libya,,
https://pleiades.stoa.org/places/360094478/mitteltaurus,360094478,,Mitteltaurus,Middle Taurus,Central Taurus,Taurus,,"POLYGON ((36 37, 36.5 37, 36.5 37.5, 36 37.5, 36 37))"
https://pleiades.stoa.org/places/367026512/tempio-esastilo-nel-foro,367026512,,Tempio esastilo nel Foro,,,Foro,,
https://pleiades.stoa.org/places/367026512/templum-of-jupiter,367026512,,Templum of Jupiter,Ceres et Venus Pompeiana,,Venus,,
https://pleiades.stoa.org/places/363962/fines-africae-et-cyrenensium,363962,,Fines Africae et Cyrenensium,,,Africa,POINT (18.805925 30.279406),
https://pleiades.stoa.org/places/319740268/area-carruces,319740268,Area Carruces,Area Carruces,,,Area,,
https://pleiades.stoa.org/places/311160/vicus-iuliani,311160,,Vicus Iuliani,,,Vicus,,
https://pleiades.stoa.org/places/311161/vicus-saturni,311161,,Vicus Saturni,,,Vicus,,
https://pleiades.stoa.org/places/314923/castra-corneliana,314923,,Castra Corneliana,,,Castra,POINT (10.118533 37.062694),
https://pleiades.stoa.org/places/314923/castra-corneli,314923,,Castra Corneli,,,Castra,POINT (10.118533 37.062694),
https://pleiades.stoa.org/places/315066/magni-campi,315066,,Magni Campi,,,Campi,,
https://pleiades.stoa.org/places/315132/castra-delia,315132,,Castra Delia,,,Castra,POINT (10.248117 37.170466),
https://pleiades.stoa.org/places/315132/castra-delia,315132,,Castra Delia,,,Castra,POINT (10.183586 37.166532),
https://pleiades.stoa.org/places/315174/simitu-colonia,315174,Simitv Colonia,Simitu Colonia,,,Colonia,POINT (8.577071 36.489286),
https://pleiades.stoa.org/places/315174/simitu-colonia,315174,Simitv Colonia,Simitu Colonia,,,Colonia,POINT (8.57355 36.49092),
https://pleiades.stoa.org/places/315261/vicus-haterianus,315261,,Vicus Haterianus,,,Vicus,POINT (9.763611 36.325319),
https://pleiades.stoa.org/places/315260/vicus-bovius,315260,,Vicus Bovius,,,Vicus,POINT (9.825728 36.6633),
https://pleiades.stoa.org/places/315260/vicus-bobius,315260,,Vicus Bobius,,,Vicus,POINT (9.825728 36.6633),
https://pleiades.stoa.org/places/315248/utica-colonia,315248,Vtica Colonia,Utica Colonia,,,Colonia,POINT (10.061482 37.056255),
https://pleiades.stoa.org/places/315259/vicus-augusti,315259,,Vicus Augusti,,,Vicus,POINT (9.238986 36.636684),
https://pleiades.stoa.org/places/315258/vicus-annaeus,315258,,Vicus Annaeus,,,Vicus,POINT (9.906042 36.263392),
https://pleiades.stoa.org/places/387335/raudii-campi,387335,,Raudii Campi,,,Campi,,
https://pleiades.stoa.org/places/388037672/area-a,388037672,Area A,Area A,,,Area,POINT (20.063239 32.12472),
https://pleiades.stoa.org/places/383781/sirmio,383781,,Sirmio,,,Sirmio,POINT (10.60805 45.492485),
https://pleiades.stoa.org/places/383781/sirmione,383781,,Sirmione,,,Sirmio,POINT (10.60805 45.492485),
https://pleiades.stoa.org/places/383773/sebuinus-vicus,383773,,Sebuinus Vicus,,,Vicus,POINT (8.571296 45.774415),
https://pleiades.stoa.org/places/383770/vicus-virginis,383770,,Vicus Virginis,,,Vicus,POINT (8.477232 44.311085),
https://pleiades.stoa.org/places/383707/mella,383707,,Mella,,,Mella,POINT (10.2014089 45.699041),
https://pleiades.stoa.org/places/383737/name.2015-09-25.0124973896,383737,Colonia Julia Augusta Parma,Colonia Julia Augusta Parma,,,Colonia,POINT (10.327967 44.801507),
https://pleiades.stoa.org/places/383607/campi-macri,383607,,Campi Macri,,,Campi,,
https://pleiades.stoa.org/places/383650/forum-clodi,383650,,Forum Clodi,,,Forum,POINT (10.286228 44.193657),
https://pleiades.stoa.org/places/383689/larius,383689,,Larius,,,Lari,POINT (9.266667 46),
https://pleiades.stoa.org/places/383651/forum-fulvii-valentinum,383651,,Forum Fulvii Valentinum,,,Forum,POINT (8.644186 45.012274),
https://pleiades.stoa.org/places/383656/forum-novum,383656,,Forum Novum,,,Forum,POINT (10.097415 44.691301),
https://pleiades.stoa.org/places/383657/forum-vibii,383657,,Forum Vibii,,,Forum,POINT (7.374977 44.785652),
https://pleiades.stoa.org/places/383657/Forum-Vibii-Cabur,383657,,Forum Vibii Cabur…,,,Forum,POINT (7.374977 44.785652),
https://pleiades.stoa.org/places/383657/forum-vibii-cabur,383657,,Forum Vibii Cabur,,,Forum,POINT (7.374977 44.785652),
https://pleiades.stoa.org/places/383694/libarna,383694,,Libarna,,,Liba,POINT (8.857185 44.722563),
